connector_id,node_id,type,x,y,z,roi,confidence
542,3923,post,15154,35577,24734,AL(R),0.626525
543,1490,post,16044,35516,24076,AL(R),0.939284
544,813,pre,15753,34908,25236,AL(R),0.974
545,537,pre,15054,36203,26361,AL(R),0.989
546,1569,post,16177,34494,27245,AL(R),0.717
547,3737,post,15618,34990,25595,AL(R),0.664687
548,4064,post,15692,35365,26885,AL(R),0.738764
549,4366,post,17010,35174,25024,AL(R),0.970129
550,4441,post,15772,35227,26776,AL(R),0.880235
551,4440,pre,15675,35820,26223,AL(R),0.99
552,1031,pre,15719,35755,26261,AL(R),0.995
553,650,pre,15559,35760,24670,AL(R),0.963
554,2289,pre,16503,35850,24738,AL(R),0.993
555,4037,post,16637,35998,26229,AL(R),0.394383
556,1187,post,16873,36670,25804,AL(R),0.9552
557,2448,post,15058,35413,26748,AL(R),0.934584
558,3831,post,16587,36117,26531,AL(R),0.946364
559,1594,post,15058,36475,25393,AL(R),0.994792
560,4114,post,16486,35827,24741,AL(R),0.69618
561,1121,post,15406,13171,11176,CA(R),0.842875
562,3917,post,16441,15712,11035,CA(R),0.729794
563,4196,post,15041,14272,11118,CA(R),0.600531
564,1839,pre,16677,34966,26224,AL(R),0.996
565,3119,post,14795,35495,26439,AL(R),0.921078
566,3125,post,15444,36149,24770,AL(R),0.923148
567,3855,post,15725,34873,26691,AL(R),0.729812
568,1854,pre,15724,34665,26956,AL(R),0.986
569,718,pre,16398,36224,25864,AL(R),0.979
570,628,pre,16927,35141,24981,AL(R),0.99
571,3268,pre,16468,35215,26704,AL(R),0.922
572,1058,post,14864,35765,26408,AL(R),0.987234
573,3268,post,16460,35199,26707,AL(R),0.987
574,2449,post,15058,35445,26756,AL(R),0.900274
575,3065,post,15963,34497,27144,AL(R),0.894
576,1570,post,16189,34495,27246,AL(R),0.859
577,4116,post,16502,35715,24762,AL(R),0.861187
578,4368,post,15673,34663,26858,AL(R),0.844935
579,532,post,15048,36248,26155,AL(R),0.941857
580,4196,post,15114,14234,11154,CA(R),0.924551
581,4126,post,16265,36085,26483,AL(R),0.97523
582,690,post,16332,36292,26325,AL(R),0.763532
583,1852,post,16985,35152,25897,AL(R),0.999086
584,4166,post,16370,34629,27036,AL(R),0.840451
585,4457,post,16352,34474,27098,AL(R),0.970903
586,4197,post,15139,14179,11103,CA(R),0.990336
587,2290,pre,16558,35888,24767,AL(R),0.998
588,2289,post,16523,35793,24708,AL(R),0.951106
589,950,pre,16506,35708,24546,AL(R),0.995
590,952,pre,16333,35777,24561,AL(R),0.991
591,4443,pre,16040,36123,26676,AL(R),0.95
592,686,pre,16318,36171,26503,AL(R),0.996
593,2326,pre,16587,36753,26196,AL(R),0.94
594,4368,pre,15599,34570,26850,AL(R),0.997
595,512,pre,15056,36437,25982,AL(R),0.992
596,3082,pre,14911,36203,26251,AL(R),0.989
597,2439,pre,15062,35426,24914,AL(R),0.992
598,3510,pre,16821,34789,26079,AL(R),0.995
599,1755,post,15570,35302,26767,AL(R),0.726432
600,2288,post,16451,35824,24603,AL(R),0.658385
601,2100,post,15714,35020,26655,AL(R),0.999157
602,4097,post,16155,35843,24658,AL(R),0.724751
603,3447,post,16248,35715,24679,AL(R),0.686446
604,4352,post,15580,34926,27055,AL(R),0.981149
605,3220,post,16290,36516,26106,AL(R),0.999812
606,3781,post,16755,35175,24408,AL(R),0.754598
607,951,post,16437,35712,24547,AL(R),0.794792
608,4018,post,15831,35006,25522,AL(R),0.914017
609,4351,post,15665,34948,26880,AL(R),0.97091
610,3728,post,16620,36660,26157,AL(R),0.899949
611,1573,pre,16393,34803,27419,AL(R),0.993
612,1854,pre,15713,34608,26960,AL(R),0.976
613,4439,pre,15728,34343,26100,AL(R),0.997
614,3889,pre,17015,35132,25182,AL(R),0.996
615,556,pre,15692,34515,26895,AL(R),0.978
616,1854,post,15716,34567,26941,AL(R),0.864044
617,1958,post,16248,36308,26187,AL(R),0.934094
618,699,post,16283,36143,26279,AL(R),0.822181
619,3799,post,16025,35711,24459,AL(R),0.58443
620,1849,post,16956,35081,25927,AL(R),0.980906
621,915,post,16388,36737,26239,AL(R),0.345879
622,642,post,15901,35679,24412,AL(R),1.0
623,4000,post,16447,36720,25799,AL(R),0.998921
624,4151,post,15479,34495,26447,AL(R),0.987721
625,4160,pre,16504,35415,26546,AL(R),0.997
626,3270,post,16501,35294,26731,AL(R),0.703385
627,3883,post,16911,35325,24955,AL(R),0.650393
628,3506,post,15202,34581,26494,AL(R),0.998725
629,3974,post,16448,37088,25523,AL(R),0.874063
630,3687,post,15784,36019,24767,AL(R),0.705
631,3621,post,15885,35911,24679,AL(R),0.51
632,2511,post,15472,35448,24388,AL(R),0.64852
633,3624,post,15796,35871,24729,AL(R),0.967668
634,1726,post,15860,35636,24277,AL(R),0.998837
635,1259,post,16125,35375,25064,AL(R),0.976241
636,3737,post,15573,34987,25642,AL(R),0.92536
637,732,post,16437,36173,25534,AL(R),0.646158
638,4260,pre,15509,35898,24595,AL(R),0.99
639,4260,pre,15522,35879,24528,AL(R),0.995
640,690,pre,16254,36328,26306,AL(R),0.986
641,1838,post,16693,34943,26350,AL(R),0.853177
642,3084,post,14952,36082,26323,AL(R),0.985431
643,4455,post,16862,35280,25156,AL(R),0.562423
644,626,post,17024,35090,25149,AL(R),0.998393
645,2583,post,15810,35656,24451,AL(R),0.626919
646,3323,post,15083,35273,26847,AL(R),0.749781
647,3703,post,15554,34115,26198,AL(R),0.981948
648,4423,pre,16189,34912,24362,AL(R),0.854
649,4447,pre,16273,35144,24651,AL(R),0.977
650,1496,pre,16149,35298,24150,AL(R),0.992
651,3039,post,16516,35096,25184,AL(R),0.996475
652,1094,post,15515,35210,25211,AL(R),0.333438
653,2082,post,16546,35140,24664,AL(R),0.826538
654,1714,post,14999,36714,25490,AL(R),0.629174
655,4061,post,15364,35361,24451,AL(R),0.846
656,3635,post,16854,36914,26211,AL(R),0.904434
657,3194,post,16664,36885,25995,AL(R),0.990579
658,3360,post,15675,37145,25869,AL(R),0.982
659,889,post,14450,35066,25861,AL(R),0.972667
660,1463,post,14438,34837,25983,AL(R),0.903469
661,3455,post,14997,35088,26298,AL(R),0.835076
662,4280,post,15099,35215,25839,AL(R),0.753208
663,2374,post,14956,34319,26092,AL(R),0.834753
664,2601,post,15273,35345,26148,AL(R),0.510383
665,4137,post,16368,35529,26806,AL(R),0.810051
666,4335,post,15039,34384,26486,AL(R),0.572945
667,2080,post,16686,35049,24858,AL(R),0.994418
668,4282,post,15803,35482,26760,AL(R),0.98358
669,1463,post,14401,34812,26033,AL(R),0.934566
670,3942,post,14358,35500,25889,AL(R),0.816105
671,577,post,14782,35434,26135,AL(R),0.927666
672,2342,post,16106,35921,24306,AL(R),0.888108
673,4270,post,16055,36000,24306,AL(R),0.982
674,2346,post,16244,35903,24286,AL(R),0.813838
675,2342,post,16126,35894,24275,AL(R),0.997289
676,4442,post,16488,35924,24560,AL(R),0.866711
677,4314,post,16458,36284,26290,AL(R),0.991671
678,3927,post,14782,35743,25143,AL(R),0.45293206
679,1528,post,15253,35188,25379,AL(R),0.921231
680,2514,post,15346,35281,24336,AL(R),0.975569
681,1677,post,16774,35787,24421,AL(R),0.992856
682,3034,post,16606,35080,25172,AL(R),0.841497
683,604,post,14443,34989,26115,AL(R),0.982831
684,2462,post,15312,35470,24363,AL(R),0.990541
685,1333,post,15797,36929,25118,AL(R),0.996692
686,1142,post,16970,36442,26312,AL(R),0.677403
687,1146,post,16915,36526,26327,AL(R),0.781
688,1147,post,16947,36577,26306,AL(R),0.903092
689,1699,post,14931,34608,26748,AL(R),0.963126
690,1699,post,14870,34668,26710,AL(R),0.947032
691,3619,post,15384,35787,24693,AL(R),0.886794
692,3482,post,16466,35783,26452,AL(R),0.641
693,3832,post,16644,36151,26556,AL(R),0.927649
694,492,post,15742,36332,26650,AL(R),0.996
695,1028,post,15959,35744,26486,AL(R),0.719743
696,2998,post,15793,35717,26456,AL(R),0.556
697,1942,post,15474,36177,24664,AL(R),0.877401
698,4123,post,16438,34635,25089,AL(R),0.978266
699,2352,post,16150,36570,24711,AL(R),0.99
700,2178,post,15575,35794,26693,AL(R),0.920222
701,2246,post,15405,36449,25538,AL(R),0.548032
702,4076,post,15572,36404,26626,AL(R),0.936884
703,3871,post,16592,35654,26710,AL(R),0.892043
704,1241,post,15650,35527,24929,AL(R),0.722494
705,2054,post,15594,36058,26945,AL(R),0.846458
706,2917,post,15396,35887,24729,AL(R),0.601575
707,1299,post,15033,34249,26058,AL(R),0.890907
708,2756,post,16307,36670,26538,AL(R),0.822
709,2753,post,16405,36552,26588,AL(R),0.718
710,3765,post,16536,36555,26555,AL(R),0.992661
711,3741,post,15732,36471,26573,AL(R),0.402701
712,1753,post,15497,35222,26702,AL(R),0.752077
713,663,post,15173,36192,24868,AL(R),0.996276
714,1898,post,16286,37096,25507,AL(R),0.986
715,3831,post,16592,36110,26520,AL(R),0.968293
716,913,post,16396,36546,26256,AL(R),0.990576
717,718,post,16361,36254,25909,AL(R),0.938704
718,814,post,15727,34928,25176,AL(R),0.962551
719,2617,post,15558,34969,27140,AL(R),0.997378
720,1930,pre,15780,34316,26178,AL(R),0.979
721,4416,pre,16101,36109,26125,AL(R),0.818
722,2290,post,16625,35821,24746,AL(R),0.619639
723,4045,post,15375,35530,25926,AL(R),0.992279
724,2827,post,15394,35736,25729,AL(R),0.815271
725,1930,post,15710,34276,26146,AL(R),0.60163
726,3403,post,15564,34874,25331,AL(R),0.924012
727,2968,post,16690,35646,25874,AL(R),0.962608
728,1125,pre,16459,35594,26536,AL(R),0.951
729,4433,pre,16502,36662,26322,AL(R),0.967
730,1132,pre,16709,35920,26516,AL(R),0.923
731,3244,pre,16342,35611,26457,AL(R),0.931
732,3296,pre,15843,35653,26002,AL(R),0.648
733,2752,pre,16463,36462,26494,AL(R),0.941
734,1804,pre,15945,36657,26450,AL(R),0.991
735,3988,pre,16854,36733,25610,AL(R),0.993
736,1125,pre,16524,35586,26581,AL(R),0.994
737,4342,pre,16619,35785,26514,AL(R),0.62
738,1130,pre,16685,35784,26508,AL(R),0.999
739,2751,pre,16400,36433,26541,AL(R),0.912
740,3239,pre,16691,34849,25925,AL(R),0.776
741,4456,pre,16445,35070,26383,AL(R),0.992
742,3766,post,16579,36473,26516,AL(R),0.741524
743,4246,post,16804,35885,26092,AL(R),0.932057
744,482,post,16401,35589,26496,AL(R),0.999909
745,2752,post,16469,36452,26507,AL(R),0.817536
746,3876,post,16041,35417,25984,AL(R),0.815083
747,3242,post,16613,34826,25924,AL(R),0.782477
748,4444,post,16472,36341,26488,AL(R),0.45111874
749,3164,post,16668,36102,26079,AL(R),0.937456
750,2562,post,16615,36783,25572,AL(R),0.700925
751,3500,post,16133,35418,26135,AL(R),0.954138
752,2036,post,16363,36786,25696,AL(R),0.999653
753,4343,post,16598,35768,26553,AL(R),0.958936
754,3988,post,16830,36799,25618,AL(R),0.994
755,4242,post,16781,36061,26168,AL(R),0.741377
756,3330,post,15576,36107,24613,AL(R),0.709038
757,2998,post,15743,35740,26423,AL(R),0.842673
758,2907,post,15370,36451,25918,AL(R),0.97966
759,3051,post,16477,35237,26154,AL(R),0.862173
760,1433,pre,6350,21301,14369,LH(R),0.986
761,1433,pre,6274,21288,14334,LH(R),0.977
762,2636,pre,4797,23421,14325,LH(R),0.946
763,415,pre,5043,22212,15515,LH(R),0.895
764,1872,pre,4750,23055,15125,LH(R),0.96
765,1455,pre,5705,22044,15415,LH(R),0.96
766,3134,pre,15638,36386,25886,AL(R),0.974
767,2129,pre,5345,21472,15937,LH(R),0.944
768,481,post,16452,35533,26525,AL(R),0.99208
769,387,post,7156,19421,13705,LH(R),0.969
770,1746,post,15432,34889,26408,AL(R),0.582048
771,327,post,14870,15938,12046,,0.707676
772,1568,post,16177,34502,27084,AL(R),1.0
773,389,post,6952,19500,13875,LH(R),0.998198
774,1263,post,16344,35325,25051,AL(R),0.798039
775,4159,post,16587,35323,26433,AL(R),0.498901
776,3484,post,15260,34410,26173,AL(R),0.940299
777,2315,post,15910,36315,24690,AL(R),0.991009
778,2321,post,15799,36303,24678,AL(R),0.45830113
779,4109,post,16689,35096,24405,AL(R),0.786506
780,1205,post,16663,36323,25520,AL(R),0.848942
781,1036,post,15299,35537,26407,AL(R),0.570958
782,3581,post,15616,35444,25040,AL(R),0.882747
783,1492,post,16143,35431,24090,AL(R),0.45955235
784,1132,post,16793,35888,26524,AL(R),0.45242077
785,475,pre,16402,35106,26617,AL(R),0.986
786,3308,post,15718,35289,25108,AL(R),0.893199
787,1846,post,16949,35004,25931,AL(R),0.982491
788,4033,post,16555,35285,24278,AL(R),0.963435
789,2525,post,16167,35626,26459,AL(R),0.996091
790,1325,pre,15962,37052,25473,AL(R),0.71
791,1261,pre,16282,35447,25083,AL(R),0.991
792,784,post,16924,36064,25812,AL(R),0.998329
793,4122,post,16528,35965,24422,AL(R),0.896058
794,2720,post,15605,35822,24479,AL(R),0.45379207
795,653,post,15517,35779,24480,AL(R),0.448479
796,4341,post,16175,36283,26476,AL(R),0.48091096
797,4454,post,16601,35256,26447,AL(R),0.917149
798,737,post,16398,36075,25410,AL(R),0.776089
799,4238,post,16279,36892,25603,AL(R),0.946141
800,3917,post,16442,15707,11041,CA(R),0.736471
801,1118,post,15292,13711,11138,CA(R),0.974811
802,3295,pre,15830,35684,26036,AL(R),0.965
803,777,post,16947,36079,26006,AL(R),0.74807
804,4336,post,15036,34848,26106,AL(R),0.907522
805,4436,post,15664,36175,26485,AL(R),0.631
806,3595,post,14379,34922,25703,AL(R),0.7199
807,783,post,16954,36058,25837,AL(R),0.914086
808,1475,post,14356,34925,25772,AL(R),0.772514
809,492,post,15724,36200,26503,AL(R),0.726608
810,1845,pre,16831,34954,25958,AL(R),0.993
811,1844,pre,16893,34794,25995,AL(R),0.997
812,1066,post,15509,35517,24766,AL(R),0.692859
813,4275,post,16330,36136,26310,AL(R),0.611679
814,587,post,14500,35313,25974,AL(R),0.86
815,695,post,16370,36203,26232,AL(R),0.938936
816,602,post,14458,34992,26181,AL(R),0.98553
817,4270,post,16025,36003,24309,AL(R),0.991588
818,2016,post,16121,34310,26496,AL(R),0.443573
819,1632,post,16090,37005,26265,AL(R),0.622
820,584,post,14578,35401,26019,AL(R),0.919327
821,2571,post,16168,37076,26014,AL(R),0.722674
822,1066,post,15505,35560,24704,AL(R),0.995553
823,2122,post,16843,35392,25495,AL(R),0.724234
824,3361,post,15644,37129,25839,AL(R),0.744159
825,4012,post,15913,36387,24777,AL(R),0.431124
826,2250,post,15418,35631,24872,AL(R),0.763021
827,675,post,14854,35862,25141,AL(R),0.825864
828,3186,post,15064,34603,26683,AL(R),0.862573
829,3575,post,16699,36695,25309,AL(R),0.778932
830,4214,post,16597,36696,25246,AL(R),0.360619
831,3555,post,15621,36811,25153,AL(R),0.862539
832,3923,post,15139,35580,24736,AL(R),0.828455
833,1379,post,16179,34782,24970,AL(R),0.958862
834,3681,post,15839,35762,24779,AL(R),0.85835
835,3276,post,4936,22164,15267,LH(R),0.989114
836,463,pre,3928,22312,14997,LH(R),0.972
837,415,pre,4978,22220,15516,LH(R),0.991
838,4180,pre,5059,23414,14839,LH(R),0.987
839,1873,pre,4816,22926,15067,LH(R),0.877
840,4384,pre,3771,22260,14915,LH(R),0.968
841,1004,pre,5159,22400,16837,LH(R),0.989
842,2132,post,5485,21500,16114,LH(R),0.782668
843,462,pre,3951,22348,14852,LH(R),0.975
844,463,pre,3893,22294,14883,LH(R),0.988
845,3153,post,16902,36075,26158,AL(R),0.392803
846,775,post,16935,36051,26183,AL(R),0.948433
847,2252,post,15365,35749,24876,AL(R),0.985439
848,2678,post,15579,35620,24865,AL(R),0.891435
849,2251,post,15384,35697,24849,AL(R),0.868
850,2250,post,15412,35650,24857,AL(R),0.928
851,2660,post,16460,36930,25276,AL(R),0.964135
852,4222,post,16762,36799,25302,AL(R),0.981866
853,4222,post,16740,36793,25294,AL(R),0.806
854,3729,post,15700,35390,26752,AL(R),0.866444
855,1997,post,16130,35231,26577,AL(R),0.926781
856,2240,pre,15348,36363,25712,AL(R),0.947
857,2241,post,15381,36437,25684,AL(R),0.774857
858,3102,post,15286,36377,25627,AL(R),0.919252
859,2694,post,16044,36870,25890,AL(R),0.828445
860,1739,post,15490,35158,24404,AL(R),0.778275
861,1078,post,15390,35185,24909,AL(R),0.859076
862,3146,post,15392,35493,24904,AL(R),0.858968
863,3407,post,15521,35277,26017,AL(R),0.99026
864,1747,post,15360,34921,26458,AL(R),0.847928
865,2476,post,15261,35183,25334,AL(R),0.866257
866,4250,post,15834,36457,24723,AL(R),0.943889
867,1539,post,14964,35238,25411,AL(R),0.778754
868,4309,post,15872,34926,24752,AL(R),0.814256
869,4226,post,15409,36510,25789,AL(R),0.85844
870,4438,post,16254,36040,24488,AL(R),0.296317
871,3746,post,14918,35283,26153,AL(R),0.897421
872,3413,post,15841,36034,24450,AL(R),0.917842
873,666,post,15123,35992,24923,AL(R),0.820146
874,842,post,16161,15685,12081,,0.51027
875,324,post,15129,15949,12019,,0.888
876,1435,pre,6320,21531,14474,LH(R),0.978
877,1435,pre,6450,21574,14447,LH(R),0.966
878,4405,post,5976,20105,14117,LH(R),0.967852
879,3537,pre,4937,22467,15754,LH(R),0.979
880,2129,post,5243,21422,15980,LH(R),0.999998
881,1435,pre,6312,21494,14338,LH(R),0.985
882,2637,pre,4873,23429,14211,LH(R),0.982
883,1874,pre,4716,22940,15003,LH(R),0.892
884,427,pre,4933,23198,15125,LH(R),0.982
885,2130,pre,5306,21379,16054,LH(R),0.984
886,2129,post,5254,21380,15933,LH(R),0.489
887,411,pre,4988,21648,15649,LH(R),0.961
888,3543,post,14813,14768,11150,CA(R),0.946481
889,4388,pre,4930,23545,14252,LH(R),0.992
890,4408,post,15116,12887,11277,CA(R),0.314764
891,1116,post,15104,13853,11290,CA(R),0.96894
892,1123,post,15034,12918,11197,CA(R),0.810516
893,1120,post,15347,13342,11031,CA(R),0.608656
894,1122,post,15006,13072,11204,CA(R),0.942579
895,4409,post,15074,13287,11184,CA(R),0.967763
896,869,post,16190,15740,10949,CA(R),0.925025
897,3916,post,16399,15709,10984,CA(R),0.515896
898,872,post,16573,15501,11026,CA(R),0.974826
899,3541,post,14837,14727,11221,CA(R),0.98765
900,3541,post,14810,14672,11153,CA(R),0.713477
901,4410,post,15198,13425,11157,CA(R),0.632118
902,4180,pre,5105,23427,14909,LH(R),0.98
903,1883,pre,5038,22718,14624,LH(R),0.949
904,3274,pre,5049,22164,15401,LH(R),0.995
905,1885,pre,5129,22957,14403,LH(R),0.877
906,1875,pre,4770,22895,14936,LH(R),0.662
907,1005,pre,5002,22256,16866,LH(R),0.616
908,1002,pre,5183,22524,16466,LH(R),0.963
909,3538,pre,5005,22504,15796,LH(R),0.997
910,4396,pre,5224,22577,16515,LH(R),0.972
911,3279,pre,6125,20153,14091,LH(R),0.984
912,1013,post,4595,21912,16840,LH(R),0.510265
913,1439,pre,5076,22027,15853,LH(R),0.96
914,1439,pre,5044,21983,15967,LH(R),0.973
915,427,pre,4979,23217,15184,LH(R),0.977
916,1117,post,15174,13872,11167,CA(R),0.834796
917,2633,pre,5037,23469,14622,LH(R),0.996
918,2230,pre,4555,22776,15759,LH(R),0.993
919,915,pre,16466,36651,26215,AL(R),0.995
920,915,pre,16424,36631,26223,AL(R),0.991
921,3514,pre,16775,34884,26148,AL(R),0.892
922,2752,pre,16354,36529,26461,AL(R),0.99
923,2751,pre,16363,36445,26537,AL(R),0.972
924,3220,pre,16190,36481,26129,AL(R),0.98
925,1569,pre,16261,34641,27174,AL(R),0.994
926,2301,post,16730,36662,26023,AL(R),0.995047
927,4163,post,16294,34718,27279,AL(R),0.594222
928,747,post,16438,35103,26418,AL(R),0.318934
929,747,post,16459,35155,26353,AL(R),0.577653
930,4433,post,16569,36618,26376,AL(R),0.37
931,4454,post,16654,35261,26437,AL(R),0.997821
932,4441,pre,15773,35158,26881,AL(R),0.989
933,3012,pre,16377,35723,24458,AL(R),0.855
934,2289,pre,16494,35907,24697,AL(R),0.973
935,3761,pre,16585,35875,24631,AL(R),0.958
936,2289,pre,16492,35854,24634,AL(R),0.996
937,4434,pre,15796,35555,24417,AL(R),0.977
938,651,pre,15521,35758,24552,AL(R),0.991
939,3637,pre,15462,35712,24528,AL(R),0.988
940,2584,pre,15781,35589,24448,AL(R),0.968
941,952,pre,16293,35799,24502,AL(R),0.836
942,3624,pre,15771,35825,24660,AL(R),0.992
943,2554,pre,16881,36797,25707,AL(R),0.992
944,4094,pre,16025,35772,24509,AL(R),0.998
945,649,pre,15617,35767,24609,AL(R),0.939
946,2290,post,16624,35824,24737,AL(R),0.45878482
947,3447,post,16286,35700,24685,AL(R),0.918812
948,4435,post,16742,35137,24568,AL(R),0.331684
949,4166,post,16373,34627,27033,AL(R),0.816921
950,492,pre,15762,36255,26632,AL(R),0.967
951,494,pre,15604,36380,26476,AL(R),0.968
952,3741,pre,15748,36404,26542,AL(R),0.997
953,2752,pre,16440,36504,26465,AL(R),0.972
954,4091,post,16248,36696,26170,AL(R),0.977373
955,912,post,16320,36569,26447,AL(R),0.831115
956,2272,post,15187,36871,26243,AL(R),0.963289
957,3742,post,15752,36470,26493,AL(R),0.864708
958,2273,post,15187,36818,26211,AL(R),0.487145
959,1802,post,16156,36618,26484,AL(R),0.991276
960,4323,post,15689,36135,26717,AL(R),0.635593
961,3407,post,15517,35253,26022,AL(R),0.985937
962,2051,post,15565,36220,26710,AL(R),0.440962
963,3742,post,15821,36464,26586,AL(R),0.989974
964,3785,post,15761,36074,26648,AL(R),0.861502
965,489,post,15869,36057,26673,AL(R),0.985103
966,3877,pre,16424,34790,27571,AL(R),0.91
967,2622,post,15554,34969,27268,AL(R),0.969
968,1568,post,16197,34498,27106,AL(R),0.825449
969,3061,pre,16179,34600,27092,AL(R),0.99
970,3761,pre,16689,35945,24626,AL(R),0.98
971,803,pre,15572,34894,25561,AL(R),0.995
972,790,pre,15300,34612,26307,AL(R),0.982
973,790,pre,15355,34639,26312,AL(R),0.998
974,2397,pre,15486,34826,26369,AL(R),0.962
975,1298,pre,15094,34305,26101,AL(R),0.96
976,4286,pre,15716,34692,25561,AL(R),0.95
977,3737,pre,15625,34953,25650,AL(R),0.85
978,1503,pre,15630,34789,25565,AL(R),0.602
979,561,pre,15433,34695,26400,AL(R),0.999
980,2290,pre,16600,35862,24710,AL(R),0.981
981,632,pre,16727,35291,24839,AL(R),0.902
982,3489,pre,15227,34311,26286,AL(R),0.987
983,1291,pre,15243,34554,26292,AL(R),0.988
984,4102,pre,15717,34416,26203,AL(R),0.962
985,2610,pre,15723,35122,26908,AL(R),0.818
986,2535,post,15391,34948,26697,AL(R),0.818292
987,4429,post,15139,35417,25735,AL(R),0.984876
988,2611,post,15688,35087,26941,AL(R),0.4770097
989,3386,post,15047,34719,25716,AL(R),0.955905
990,632,post,16729,35297,24824,AL(R),0.702
991,2292,post,16710,35947,24786,AL(R),0.951882
992,3423,post,15636,34656,25528,AL(R),0.921769
993,4018,post,15857,34988,25519,AL(R),0.962593
994,3493,post,15347,34174,26360,AL(R),0.4554016
995,1504,post,15658,34771,25505,AL(R),0.943548
996,4131,post,15877,35040,26575,AL(R),0.979
997,575,post,14872,35380,26250,AL(R),0.955525
998,3724,post,14872,35401,26371,AL(R),0.850632
999,2084,pre,16380,35264,24696,AL(R),0.993
1000,2051,post,15610,36263,26742,AL(R),0.969
1001,2050,post,15594,36332,26711,AL(R),0.534048
1002,2752,pre,16392,36490,26570,AL(R),0.64
1003,488,pre,15954,36152,26656,AL(R),0.839
1004,490,post,15798,36111,26660,AL(R),0.86172
1005,4453,post,16434,35372,26638,AL(R),0.997555
1006,4435,post,16704,35083,24494,AL(R),0.960179
1007,4073,post,16601,35080,24405,AL(R),0.98699
1008,2204,post,16389,35369,26855,AL(R),0.842312
1009,3519,pre,16516,35136,26648,AL(R),0.991
1010,1759,post,15871,35307,26842,AL(R),0.985
1011,1763,post,16073,35314,26808,AL(R),0.718896
1012,1760,post,15971,35275,26830,AL(R),1.0
1013,4065,post,15705,35392,26893,AL(R),0.535904
1014,4063,pre,15659,35379,26802,AL(R),0.857
1015,1754,post,15527,35325,26773,AL(R),0.883
1016,1855,post,15839,34702,27031,AL(R),0.99
1017,2603,pre,15581,34876,26727,AL(R),0.688
1018,4457,post,16351,34475,27099,AL(R),0.795425
1019,112,post,17122,33664,26757,AL(R),0.99
1020,619,pre,16764,34217,26201,AL(R),0.874
1021,1726,pre,15873,35625,24341,AL(R),0.97
1022,3509,pre,16720,34750,26088,AL(R),0.933
1023,950,post,16555,35733,24529,AL(R),0.706494
1024,634,post,16620,35491,24595,AL(R),0.915324
1025,1132,post,16769,35929,26551,AL(R),0.992364
1026,2971,post,16203,36723,26461,AL(R),0.921
1027,1804,post,15914,36744,26419,AL(R),0.914403
1028,1632,post,16089,37022,26252,AL(R),0.82747
1029,2752,post,16413,36531,26585,AL(R),0.981071
1030,4328,pre,16331,36369,26571,AL(R),0.991
1031,3743,pre,15838,36534,26520,AL(R),0.982
1032,492,post,15754,36291,26561,AL(R),0.978716
1033,499,post,15395,36375,26318,AL(R),0.766331
1034,685,post,16417,36120,26552,AL(R),0.551603
1035,4127,post,16259,36103,26431,AL(R),0.9943
1036,488,pre,15979,36153,26618,AL(R),0.996
1037,490,pre,15829,36197,26597,AL(R),0.643
1038,488,pre,15942,36126,26595,AL(R),0.99
1039,686,post,16377,36125,26487,AL(R),0.294963
1040,490,post,15836,36207,26589,AL(R),0.958598
1041,3170,post,15507,36174,26347,AL(R),0.680894
1042,1128,post,16697,35675,26491,AL(R),0.878
1043,1126,pre,16569,35581,26517,AL(R),0.987
1044,2782,pre,16559,35669,26341,AL(R),0.612
1045,2520,post,15951,35607,26439,AL(R),0.748
1046,2522,post,16023,35564,26432,AL(R),0.966
1047,1030,post,15847,35744,26392,AL(R),0.934004
1048,2949,post,15693,35668,26519,AL(R),0.859578
1049,4374,post,16463,34996,26503,AL(R),0.977098
1050,747,post,16428,35127,26434,AL(R),0.879
1051,747,post,16512,35095,26359,AL(R),0.754485
1052,3043,post,16230,35065,26225,AL(R),0.930408
1053,2000,post,16115,35165,26515,AL(R),0.732
1054,2100,post,15701,35056,26617,AL(R),0.917064
1055,3019,pre,15771,35035,26588,AL(R),0.844
1056,3026,pre,15579,35081,26563,AL(R),0.855
1057,1665,post,15481,35314,26444,AL(R),0.946
1058,2400,post,15473,34990,26274,AL(R),0.835182
1059,1032,post,15575,35625,26290,AL(R),0.794716
1060,3849,pre,15429,34755,26318,AL(R),0.995
1061,3203,post,14829,34660,26647,AL(R),0.714756
1062,4141,post,15923,34359,26565,AL(R),0.999477
1063,3254,post,16071,34361,26365,AL(R),0.990974
1064,3489,pre,15230,34339,26371,AL(R),0.987
1065,3233,post,15055,34299,26282,AL(R),0.900597
1066,3236,post,15081,34232,26230,AL(R),0.986518
1067,4446,post,15245,34190,26287,AL(R),0.971426
1068,1938,post,15632,34209,26338,AL(R),0.904522
1069,4372,pre,16049,34320,26933,AL(R),0.878
1070,3879,post,16464,34873,27587,AL(R),0.578927
1071,1132,post,16751,35922,26553,AL(R),0.989371
1072,1972,post,16875,35321,24621,AL(R),0.76024
1073,1266,post,16821,35353,24647,AL(R),0.884623
1074,1611,post,16762,36812,26063,AL(R),0.7167
1075,2687,post,16265,36923,25844,AL(R),0.996223
1076,3647,post,15832,37108,26029,AL(R),0.45697546
1077,2692,post,16124,36915,25890,AL(R),0.972
1078,2692,post,16089,36958,25847,AL(R),0.916
1079,1186,post,16812,36623,25945,AL(R),0.643284
1080,3326,post,16883,36303,25853,AL(R),0.821132
