connector_id,node_id,type,x,y,z,roi,confidence
1080,2049,pre,16764,35658,26329,AL(R),0.844
1081,2047,post,16827,35554,26261,AL(R),0.494443
1082,3558,post,16140,35785,26430,AL(R),0.938072
1083,2043,pre,16971,35193,26226,AL(R),0.981
1084,2041,post,16955,35013,26245,AL(R),0.828673
1085,4128,post,16219,35065,26232,AL(R),0.934512
1086,2528,post,16112,35154,26479,AL(R),0.46415952
1087,1452,post,16016,34799,26404,AL(R),0.613444
1088,4202,post,15985,34688,26384,AL(R),0.778476
1089,4874,pre,16464,34240,26171,AL(R),0.981
1090,2205,pre,15942,34034,26279,AL(R),0.992
1091,4064,post,15034,34324,26267,AL(R),0.955632
1092,2205,pre,15876,34048,26276,AL(R),0.911
1093,4855,post,15774,33988,26206,AL(R),0.768
1094,4214,post,16872,35331,24621,AL(R),0.47774884
1095,1947,post,16734,36810,26077,AL(R),0.39755
1096,4789,post,16600,36897,26054,AL(R),0.997436
1097,2557,post,16285,36919,25851,AL(R),0.950961
1098,4281,post,15998,36891,25866,AL(R),0.986
1099,2826,post,15648,36882,26170,AL(R),0.967657
1100,2828,post,15620,36845,26221,AL(R),0.45959872
1101,3721,post,15680,36831,26255,AL(R),0.576
1102,1580,post,17153,36386,26155,AL(R),0.808356
1103,3546,post,17094,36633,25827,AL(R),0.47758794
1104,1578,post,17099,36408,26218,AL(R),0.979366
1105,4635,post,16220,36636,25971,AL(R),0.847663
1106,4652,post,15981,36518,26101,AL(R),0.807
1107,1820,pre,16148,36646,25865,AL(R),0.996
1108,4313,post,16167,36456,25882,AL(R),0.956474
1109,3136,pre,15034,36504,26196,AL(R),0.987
1110,2946,post,15190,36653,25953,AL(R),0.738262
1111,3802,post,16806,36184,26208,AL(R),0.93263
1112,3627,post,15141,35358,26013,AL(R),0.884449
1113,14,post,16412,37033,26306,AL(R),0.988695
1114,2757,post,14983,34353,26075,AL(R),0.400622
1115,3502,post,14789,34721,24815,AL(R),0.97365
1116,3194,post,14764,34799,24885,AL(R),0.879065
1117,1176,post,16190,36421,24654,AL(R),0.806993
1118,3002,post,16243,34799,26287,AL(R),0.97755
1119,1580,post,17149,36385,26144,AL(R),0.985284
1120,4202,post,15944,34684,26395,AL(R),0.812024
1121,555,post,15638,36659,24762,AL(R),0.7187
1122,3282,post,15277,35409,24347,AL(R),0.437728
1123,3198,post,14695,34778,24874,AL(R),0.752
1124,550,post,15618,36565,24721,AL(R),0.685811
1125,3001,post,16215,34891,26260,AL(R),0.93665
1126,2859,post,14998,36295,25358,AL(R),0.985995
1127,3967,post,14602,34515,25525,AL(R),0.895591
1128,3784,post,14941,36171,25366,AL(R),0.945282
1129,2858,post,14925,36267,25417,AL(R),1.0
1130,3210,post,14675,34510,25476,AL(R),0.884765
1131,916,post,16488,36024,26129,AL(R),0.753094
1132,4635,post,16220,36663,25971,AL(R),0.838259
1133,1826,post,15864,36388,25904,AL(R),0.872967
1134,3235,post,16511,36048,25938,AL(R),0.954
1135,1846,post,16505,35426,25838,AL(R),0.996601
1136,31,post,16380,37053,25601,AL(R),0.45721287
1137,4748,post,16230,36514,24826,AL(R),0.957256
1138,2853,post,16017,36906,26238,AL(R),0.999
1139,4236,post,16502,36909,26285,AL(R),0.85604
1140,3164,post,16146,35886,25455,AL(R),0.4504415
1141,3714,post,16535,37060,26127,AL(R),0.999658
1142,30,post,16337,37052,25663,AL(R),0.804
1143,4513,post,16015,36713,24816,AL(R),0.998885
1144,4722,post,16172,35834,25411,AL(R),0.544
1145,34,post,16374,37074,25476,AL(R),0.353866
1146,1700,post,15063,34573,26544,AL(R),0.88002
1147,2834,post,15598,36734,26292,AL(R),0.949823
1148,2040,pre,16980,34970,26081,AL(R),0.981
1149,4782,post,16942,35056,26067,AL(R),0.725577
1150,1836,post,16422,35248,26052,AL(R),0.781729
1151,2996,post,16204,34986,26151,AL(R),0.998
1152,1653,post,16026,35128,25976,AL(R),0.898197
1153,1828,post,16049,35167,26015,AL(R),0.874103
1154,1653,pre,15998,35157,25905,AL(R),0.992
1155,713,pre,15878,35326,25924,AL(R),0.84
1156,713,post,15930,35214,25858,AL(R),0.838
1157,4480,post,15612,35242,26073,AL(R),0.94366
1158,1023,post,14616,35152,26296,AL(R),0.980718
1159,544,post,15583,36521,24888,AL(R),0.96501
1160,1021,post,14557,35126,26130,AL(R),0.968105
1161,1023,post,14629,35181,26281,AL(R),0.972735
1162,1020,post,14499,35121,26098,AL(R),0.896416
1163,2516,post,16274,35204,26267,AL(R),0.841881
1164,4000,post,14379,35180,26056,AL(R),0.847762
1165,3295,post,16309,34786,26171,AL(R),0.850302
1166,3789,post,15176,35877,24942,AL(R),0.874904
1167,2695,post,15399,36584,25225,AL(R),0.95236
1168,3735,post,14516,35765,25533,AL(R),0.48025078
1169,750,post,15418,36638,25266,AL(R),0.983551
1170,1345,post,15585,36226,25063,AL(R),0.799201
1171,2920,post,16629,36796,24991,AL(R),0.45995942
1172,2908,pre,16039,34666,25958,AL(R),0.948
1173,4663,pre,14517,34614,25760,AL(R),0.895
1174,2791,pre,16444,34146,26164,AL(R),0.989
1175,4876,pre,16457,34266,26085,AL(R),0.984
1176,4876,pre,16366,34319,26030,AL(R),0.99
1177,4876,pre,16426,34318,26009,AL(R),0.978
1178,86,pre,16502,34303,25973,AL(R),0.99
1179,4190,pre,15453,34202,25867,AL(R),0.995
1180,4737,post,15086,34426,25957,AL(R),0.592342
1181,1680,post,15176,34496,25895,AL(R),0.979327
1182,4190,pre,15480,34163,25850,AL(R),0.996
1183,4485,pre,15739,35747,25689,AL(R),0.886
1184,3650,pre,16157,35793,25628,AL(R),0.962
1185,4759,post,15792,35295,27366,AL(R),0.351469
1186,4638,post,16218,36466,25989,AL(R),0.908148
1187,1133,post,15464,35705,25539,AL(R),0.845724
1188,4477,post,15990,36033,25500,AL(R),0.999988
1189,4134,post,15580,35664,25398,AL(R),0.531671
1190,2982,post,15520,35394,26035,AL(R),0.492354
1191,91,post,16239,33953,26198,AL(R),0.981
1192,3511,post,16691,36952,25393,AL(R),0.997458
1193,522,post,15825,37006,25414,AL(R),0.858883
1194,2894,pre,16498,36528,25461,AL(R),0.991
1195,4266,post,15971,36585,25282,AL(R),0.948
1196,3127,post,14932,36392,25513,AL(R),0.768297
1197,1267,post,14530,36507,25758,AL(R),0.377893
1198,4849,pre,15963,36012,25654,AL(R),0.88
1199,4849,pre,16041,35949,25655,AL(R),0.991
1200,4725,post,16031,36032,25525,AL(R),0.935797
1201,4725,pre,16073,35965,25480,AL(R),0.989
1202,1359,post,16081,35810,25378,AL(R),0.705
1203,68,post,17354,35731,25667,AL(R),0.981998
1204,1673,pre,16716,35437,25687,AL(R),0.953
1205,1848,post,16502,35429,25806,AL(R),0.903657
1206,1354,post,15937,35494,25734,AL(R),0.986
1207,1355,pre,16130,35594,25706,AL(R),0.998
1208,1356,pre,15995,35765,25577,AL(R),0.911
1209,721,post,15664,35732,25665,AL(R),0.800888
1210,1132,post,15626,35722,25510,AL(R),0.936086
1211,3154,post,15744,35624,25553,AL(R),0.880518
1212,4123,post,15525,35865,25355,AL(R),0.903873
1213,4136,post,15626,35525,25497,AL(R),0.554169
1214,2285,post,15655,36434,26821,AL(R),0.912857
1215,4388,post,15605,36361,26732,AL(R),0.871471
1216,1218,post,15143,35259,25804,AL(R),0.974324
1217,2824,post,14922,34335,25090,AL(R),0.795923
1218,1664,post,16394,35057,25714,AL(R),0.999
1219,1671,post,16614,35277,25620,AL(R),0.983354
1220,3161,post,15785,35346,25469,AL(R),0.709802
1221,4451,post,15346,34696,26128,AL(R),0.470768
1222,2266,post,16728,36333,25875,AL(R),0.983181
1223,3999,post,14375,35155,26018,AL(R),0.845664
1224,3244,post,14657,35181,25606,AL(R),0.85015
1225,1471,post,15161,34795,26319,AL(R),0.828421
1226,1014,post,14548,35044,25775,AL(R),0.95346
1227,4784,post,16974,36503,25833,AL(R),0.930465
1228,1016,post,14483,35077,25851,AL(R),0.761854
1229,1019,post,14485,35033,26020,AL(R),0.978408
1230,2349,post,14487,34953,25901,AL(R),0.462595
1231,3144,post,15024,36739,26066,AL(R),0.995348
1232,1429,post,15069,36752,25910,AL(R),0.896011
1233,1471,post,15117,34783,26284,AL(R),0.768251
1234,4334,post,14535,35199,25592,AL(R),0.70913
1235,2149,post,14509,35324,25622,AL(R),0.4676224
1236,4041,post,15488,35036,24645,AL(R),0.698015
1237,4828,post,14687,35073,25822,AL(R),0.968582
1238,1191,post,16094,35968,24476,AL(R),0.707762
1239,1938,post,15492,35158,26217,AL(R),0.966456
1240,2640,post,16000,35406,26256,AL(R),0.313064
1241,4040,post,15496,35027,24652,AL(R),0.909917
1242,1942,post,15600,35134,26256,AL(R),0.880454
1243,2771,post,16023,34629,25698,AL(R),0.946
1244,4723,post,16037,34548,25686,AL(R),0.979
1245,2771,post,16100,34694,25611,AL(R),0.45963192
1246,2775,post,15856,34495,25584,AL(R),0.825966
1247,2771,post,16054,34698,25714,AL(R),0.919
1248,2773,pre,15972,34654,25583,AL(R),0.88
1249,2772,post,16005,34681,25599,AL(R),0.999032
1250,3262,post,15064,35474,25372,AL(R),0.768696
1251,3555,post,16163,35890,26352,AL(R),0.945306
1252,2376,post,15387,34675,26544,AL(R),0.829
1253,3261,post,15047,35507,25377,AL(R),0.878536
1254,4135,post,15612,35536,25431,AL(R),0.90632
1255,3947,post,16041,36327,25361,AL(R),0.696
1256,4462,post,15557,34686,26615,AL(R),0.983809
1257,3555,post,16156,35884,26359,AL(R),0.952476
1258,930,post,16458,36144,26356,AL(R),0.723049
1259,4840,post,15366,34405,26132,AL(R),0.960632
1260,1471,post,15159,34787,26338,AL(R),0.66957
1261,3464,post,15416,34432,26214,AL(R),0.93994
1262,3485,post,16121,36592,25107,AL(R),0.739
1263,965,post,15456,34764,26053,AL(R),0.921102
1264,1341,post,15748,36171,25028,AL(R),0.848227
1265,3404,post,15227,36110,24980,AL(R),0.491039
1266,4854,post,15604,34427,26617,AL(R),0.947873
1267,4740,post,16447,36375,25142,AL(R),0.866438
1268,3645,post,15328,34693,25980,AL(R),0.741771
1269,4785,post,16743,36615,25597,AL(R),0.993885
1270,1179,post,15984,36480,24713,AL(R),0.751
1271,499,post,15507,36628,25881,AL(R),0.871257
1272,4663,post,14552,34661,25761,AL(R),0.526459
1273,3292,post,16372,34872,26075,AL(R),0.688865
1274,1013,post,14513,35026,25700,AL(R),0.898211
1275,4005,post,14527,35188,25952,AL(R),0.4541078
1276,2074,post,15268,34746,25788,AL(R),0.882319
1277,3644,post,15289,34675,25952,AL(R),0.823498
1278,2738,post,15608,35488,25154,AL(R),0.802
1279,3157,post,15818,35494,25456,AL(R),0.962
1280,877,post,15420,35875,24763,AL(R),0.582497
1281,1780,post,14563,34909,25600,AL(R),0.718801
1282,4465,post,15223,34689,26052,AL(R),0.676884
1283,3522,post,15455,36825,24992,AL(R),0.286528
1284,484,post,15370,36309,26754,AL(R),0.995545
1285,2812,post,14969,34568,25825,AL(R),0.977903
1286,3170,post,16224,36001,25452,AL(R),0.906591
1287,1628,post,15238,35739,25101,AL(R),0.763097
1288,1214,post,15437,35344,25586,AL(R),0.871823
1289,851,post,14855,35014,24926,AL(R),0.79476
1290,3833,post,16403,35904,25428,AL(R),0.989448
1291,1628,post,15210,35743,25054,AL(R),0.962848
1292,3552,post,17278,36455,25825,AL(R),0.836
1293,531,post,15958,36753,25245,AL(R),0.996343
1294,2091,post,15276,35105,25663,AL(R),0.983638
1295,3843,post,15616,36060,25693,AL(R),0.715131
1296,4860,post,15201,34280,25801,AL(R),0.942792
1297,3764,post,15726,36068,25226,AL(R),0.873205
1298,3674,post,15209,34452,25783,AL(R),0.880123
1299,3764,post,15726,36065,25225,AL(R),0.47039002
1300,4747,post,16237,36572,24912,AL(R),0.45733005
1301,4164,post,16283,36448,25035,AL(R),0.683857
1302,2160,post,15604,37017,26083,AL(R),0.994058
1303,2654,post,14972,34604,25648,AL(R),0.70513
1304,4381,post,14885,35340,25954,AL(R),0.950427
1305,2810,post,14906,34633,25799,AL(R),0.689713
1306,3678,post,15227,34448,25676,AL(R),0.982854
1307,4045,post,14687,36311,26148,AL(R),0.782839
1308,3964,post,15080,34513,25556,AL(R),0.948048
1309,2649,post,15002,34487,25563,AL(R),0.970669
1310,2648,post,14996,34478,25559,AL(R),0.623499
1311,1731,post,14949,34268,25378,AL(R),0.988078
1312,3967,post,14597,34510,25522,AL(R),0.8818
1313,4775,post,15795,34093,25600,AL(R),0.45665938
1314,2992,post,15761,34643,26821,AL(R),0.467268
1315,1468,post,15278,34667,26399,AL(R),0.913136
1316,2391,post,15417,35309,27473,AL(R),0.962725
1317,2114,post,16365,34309,25685,AL(R),0.951259
1318,2366,post,15654,34642,26655,AL(R),0.955485
1319,1854,post,15486,34519,25729,AL(R),0.488056
1320,4854,post,15607,34425,26620,AL(R),0.983
1321,2750,post,16673,36993,25257,AL(R),0.763949
1322,3446,post,16491,36782,25108,AL(R),0.701029
1323,1697,post,14948,34592,26443,AL(R),0.97085
1324,4327,post,15473,35332,24944,AL(R),0.47588742
1325,3988,post,15760,37042,26006,AL(R),0.795118
1326,2612,post,15770,36914,25712,AL(R),0.794078
1327,1703,post,15096,34644,26597,AL(R),0.70658
1328,2310,post,15322,34864,25421,AL(R),0.977598
1329,4160,post,16082,36605,25213,AL(R),0.924839
1330,4283,post,15950,36914,25793,AL(R),0.927
1331,4822,post,15988,36972,25787,AL(R),0.946
1332,530,post,15916,36833,25272,AL(R),0.902107
1333,1316,post,16287,37000,25279,AL(R),0.844561
1334,1598,post,17200,36682,25902,AL(R),0.977649
1335,2680,post,14830,35844,25452,AL(R),0.962966
1336,2663,post,15748,35796,24850,AL(R),0.758871
1337,3543,post,17137,36598,25879,AL(R),0.986928
1338,4449,post,15316,34695,26043,AL(R),0.969105
1339,3161,post,15783,35344,25467,AL(R),0.843854
1340,4744,post,15745,35397,25604,AL(R),0.824391
1341,1168,post,14573,36019,25518,AL(R),0.644602
1342,2482,post,14442,34796,26143,AL(R),0.775314
1343,1616,post,15852,36147,26057,AL(R),0.96765
1344,2480,post,14485,34782,26188,AL(R),0.782
1345,1170,post,14627,35989,25564,AL(R),0.998104
1346,1929,post,15677,35122,26082,AL(R),0.959
1347,4431,post,14794,34457,26325,AL(R),0.592951
1348,2338,post,16638,36366,25195,AL(R),0.960589
1349,2439,post,14621,34485,26096,AL(R),0.98267
1350,3666,post,16592,36396,25259,AL(R),0.839
1351,3795,post,15441,35731,24778,AL(R),0.891947
1352,2332,post,16961,36316,24988,AL(R),0.999906
1353,4766,post,16976,36291,25058,AL(R),0.468508
1354,4766,post,16965,36330,25069,AL(R),0.934886
1355,4735,post,16348,36533,25203,AL(R),0.826635
1356,4489,post,16546,36535,25235,AL(R),0.959031
1357,4163,post,16290,36464,25026,AL(R),0.460593
1358,4754,post,16553,36576,25013,AL(R),0.986968
1359,3483,post,16167,36594,25176,AL(R),0.948
1360,3485,post,16108,36598,25095,AL(R),0.89691
1361,3570,post,15875,36288,24955,AL(R),0.999
1362,3982,post,15630,36342,25009,AL(R),0.832555
1363,3983,post,15531,36300,25048,AL(R),0.598189
1364,2969,post,15211,35171,25521,AL(R),0.971042
1365,2828,post,15605,36824,26230,AL(R),0.864846
1366,486,post,15328,36397,26608,AL(R),0.934298
1367,2834,post,15581,36730,26288,AL(R),0.680271
1368,3519,post,15413,36671,24964,AL(R),0.531527
1369,2990,post,15700,34648,26817,AL(R),0.818
1370,4377,post,15636,36373,26818,AL(R),0.943094
1371,2656,post,15429,35665,24683,AL(R),0.945
1372,1950,post,16676,36821,26060,AL(R),0.987632
1373,726,post,15451,36062,25483,AL(R),0.657413
1374,3234,post,16458,36085,25967,AL(R),0.979559
1375,2894,post,16592,36532,25459,AL(R),0.8067
1376,2896,post,16600,36463,25496,AL(R),0.719136
1377,4650,post,15779,35821,25205,AL(R),0.618197
1378,1045,post,15073,15508,11817,CA(R),0.914392
1379,4445,post,16873,35845,25297,AL(R),0.843796
1380,1765,post,16899,36594,25713,AL(R),0.679303
1381,4082,post,14626,34780,26365,AL(R),0.831
1382,1765,post,16835,36614,25701,AL(R),0.750846
1383,1434,post,15104,36853,25793,AL(R),0.343
1384,4396,post,15398,35411,26072,AL(R),0.9955
1385,3390,post,15095,35541,25318,AL(R),0.918663
1386,2804,post,14772,34507,25659,AL(R),0.978999
1387,2982,post,15509,35376,26044,AL(R),0.973072
1388,4727,post,14922,34429,26040,AL(R),0.891006
1389,4738,post,15049,34396,25955,AL(R),0.4564284
1390,19,post,16215,37085,26192,AL(R),0.823463
1391,1612,post,15670,36111,25963,AL(R),0.786972
1392,1366,post,16304,35817,25223,AL(R),0.929651
1393,2497,post,14660,35053,25254,AL(R),0.478198
1394,2704,post,15244,36557,25123,AL(R),0.814427
1395,1363,post,16188,35821,25304,AL(R),0.960179
1396,4853,post,16232,35376,25711,AL(R),0.909
1397,3792,post,15375,35693,24774,AL(R),0.580666
1398,1859,post,15549,34757,25783,AL(R),0.992535
1399,4700,post,14929,35468,24908,AL(R),0.989862
1400,3165,post,16177,35906,25416,AL(R),0.975046
1401,3809,post,14823,35602,25843,AL(R),0.966135
1402,1874,post,15786,34932,25834,AL(R),0.812907
1403,1231,post,14800,35396,26019,AL(R),0.97156
1404,831,pre,16342,34420,25270,AL(R),0.669
1405,1904,post,16324,35244,25542,AL(R),0.966395
1406,3074,post,14691,35534,25043,AL(R),0.912124
1407,2134,post,14678,35617,25177,AL(R),0.991
1408,3746,post,14488,34990,26202,AL(R),0.970799
1409,806,post,16164,34963,24929,AL(R),0.954
1410,4611,post,15549,35468,25219,AL(R),0.460812
1411,1323,post,15483,35782,25161,AL(R),0.800697
1412,4132,post,15642,36887,25094,AL(R),0.993
1413,2323,post,15738,36929,25123,AL(R),0.938764
1414,4611,post,15530,35411,25221,AL(R),0.925546
1415,2327,post,15650,36845,25168,AL(R),0.712618
1416,2182,post,15039,36012,25165,AL(R),0.909794
1417,2181,post,14977,36083,25130,AL(R),0.869245
1418,4310,post,15265,36919,25881,AL(R),0.777022
1419,2184,post,14968,35955,25201,AL(R),0.939587
1420,2295,post,14882,35098,25040,AL(R),0.972518
1421,2496,post,14674,35077,25235,AL(R),0.624155
1422,3376,post,14553,35484,25540,AL(R),0.89166
1423,2490,post,14574,35205,25255,AL(R),0.902418
1424,2800,post,16243,34261,26385,AL(R),0.998981
1425,894,post,16402,35685,26655,AL(R),0.948558
1426,2141,post,14492,35416,25411,AL(R),0.736041
1427,2124,pre,16062,34575,25191,AL(R),0.884
1428,4539,post,15933,34552,25179,AL(R),0.748439
1429,4540,post,15906,34574,25161,AL(R),0.989075
1430,2949,post,15220,36717,25967,AL(R),0.999765
1431,1877,post,15757,35118,24640,AL(R),0.991573
1432,1219,post,15099,35294,25894,AL(R),0.601082
1433,4697,post,15705,35031,24717,AL(R),0.989905
1434,2644,post,14871,34375,25613,AL(R),0.667
1435,2310,post,15299,34862,25439,AL(R),0.948611
1436,1223,post,14992,35451,25982,AL(R),0.356582
1437,3123,post,15202,36170,26051,AL(R),0.830528
1438,2645,post,14934,34394,25621,AL(R),0.959967
1439,2256,post,15768,36946,25873,AL(R),0.506163
1440,3124,post,15218,36172,26101,AL(R),0.400873
1441,2249,post,15828,37018,25776,AL(R),0.986419
1442,2250,post,15882,37030,25852,AL(R),0.505015
1443,854,post,14821,35242,24966,AL(R),0.682
1444,3738,post,14779,35748,25695,AL(R),0.652535
1445,3964,post,15080,34514,25549,AL(R),0.948899
1446,3129,post,14895,36464,25456,AL(R),0.976413
1447,2295,post,14849,35096,25019,AL(R),0.973384
1448,1272,post,14475,36209,25743,AL(R),0.863167
1449,4060,post,15352,35147,24783,AL(R),0.4630541
1450,807,post,16143,34907,24966,AL(R),1.0
1451,810,post,16307,34927,25011,AL(R),0.73166
1452,3583,post,15574,35916,25197,AL(R),0.88704
1453,3580,post,15633,35939,25196,AL(R),0.902767
1454,4369,post,16328,34840,25110,AL(R),0.76179
1455,3114,post,15535,34980,24850,AL(R),0.979253
1456,4058,post,15354,35176,24695,AL(R),0.86752
1457,1788,post,14776,34909,25455,AL(R),0.799816
1458,3721,post,15683,36822,26257,AL(R),0.919945
1459,2674,post,14888,36000,25503,AL(R),0.913289
1460,4210,post,16006,34477,25178,AL(R),0.936133
1461,4774,post,16112,34353,25177,AL(R),0.884
1462,4210,pre,15967,34480,25091,AL(R),0.917
1463,1746,post,15476,34300,25063,AL(R),0.734594
1464,2630,post,16325,35424,26072,AL(R),0.990236
1465,4664,post,14501,34550,25758,AL(R),0.788396
1466,4860,post,15169,34280,25800,AL(R),0.947684
1467,2967,post,15214,35070,25540,AL(R),0.965175
1468,2630,post,16294,35406,26062,AL(R),0.979588
1469,851,post,14792,35002,24931,AL(R),0.983687
1470,4719,post,14941,34717,26657,AL(R),0.908188
1471,4489,post,16530,36522,25241,AL(R),0.741628
1472,4432,post,14771,34476,26323,AL(R),0.772332
1473,2443,post,14746,34527,26087,AL(R),0.611367
1474,2443,post,14738,34509,26096,AL(R),0.968604
1475,1666,post,16442,35102,25702,AL(R),0.899
1476,3460,post,15165,34382,25122,AL(R),0.726683
1477,1185,post,15864,36154,24504,AL(R),0.980098
1478,1178,post,16089,36501,24686,AL(R),0.746362
1479,4304,post,14823,35478,25698,AL(R),0.992488
1480,1315,post,16297,37021,25198,AL(R),0.999
1481,2849,post,15960,36832,26195,AL(R),0.6754
1482,2502,post,15765,35756,24366,AL(R),0.9374
1483,2504,post,15697,35686,24422,AL(R),0.935254
1484,4647,post,15696,35680,24747,AL(R),0.970573
1485,4564,post,16284,37216,25881,AL(R),0.837978
1486,23,post,16224,37158,25920,AL(R),0.999772
1487,1183,post,15854,36243,24543,AL(R),0.899824
1488,4719,post,14935,34718,26654,AL(R),0.962589
1489,2694,post,14900,34474,26553,AL(R),0.707475
1490,2853,post,16027,36907,26237,AL(R),0.762996
1491,1479,post,14959,34899,26392,AL(R),0.901469
1492,4661,post,14907,34862,26480,AL(R),0.989748
1493,4381,post,14877,35328,25949,AL(R),0.916381
1494,1313,post,16275,36964,25067,AL(R),0.906
1495,2803,post,14787,34409,25612,AL(R),0.45599234
1496,3064,post,14823,34465,25574,AL(R),0.994369
1497,2656,post,15424,35661,24681,AL(R),0.98919
1498,2861,post,14917,36416,25266,AL(R),0.766
1499,867,post,15300,35689,24659,AL(R),0.930683
1500,2861,post,14917,36416,25267,AL(R),0.846946
1501,3730,post,15492,37097,25684,AL(R),0.987502
1502,4172,post,16218,35156,25884,AL(R),0.861933
1503,1671,post,16650,35240,25649,AL(R),0.930846
1504,1672,post,16705,35331,25618,AL(R),0.903227
1505,3745,post,15343,37028,25803,AL(R),0.881489
1506,960,post,15244,34746,26000,AL(R),0.69966
1507,2144,post,14471,35349,25507,AL(R),0.911623
1508,3144,post,15030,36749,26077,AL(R),0.920917
1509,3894,post,16415,36409,24867,AL(R),0.45744386
1510,1175,post,16211,36412,24638,AL(R),0.962353
1511,4467,post,15249,34843,25960,AL(R),0.784628
1512,3141,post,14991,36662,26158,AL(R),0.905726
1513,3684,post,16281,36527,24766,AL(R),0.932671
1514,1338,post,15775,36022,25117,AL(R),0.717336
1515,712,post,15849,35086,25924,AL(R),0.286
1516,1252,post,15277,36073,25474,AL(R),0.889447
1517,2376,post,15377,34683,26545,AL(R),0.871
1518,3378,post,14971,36072,25101,AL(R),0.932819
1519,3328,post,16942,36039,24724,AL(R),0.765276
1520,2490,post,14567,35214,25251,AL(R),0.905836
1521,4829,post,15070,36010,25145,AL(R),0.981115
1522,2643,post,14858,34309,25587,AL(R),0.987077
1523,2137,post,14571,35480,25211,AL(R),0.98144
1524,1298,post,16318,36644,25099,AL(R),0.913
1525,1478,post,14977,34866,26393,AL(R),0.697321
1526,1311,post,16405,36906,25178,AL(R),0.878567
1527,4649,post,15743,35876,25181,AL(R),0.619327
1528,4615,post,15861,36309,25064,AL(R),0.794083
1529,1175,post,16211,36419,24643,AL(R),0.70904
1530,3509,post,15931,36384,24839,AL(R),0.898
1531,3159,post,15817,35414,25513,AL(R),0.681293
1532,2779,post,15480,34699,24577,AL(R),0.973955
1533,3481,post,16094,35828,24424,AL(R),0.579091
1534,1853,post,15462,34515,25762,AL(R),0.8925
1535,3312,post,15479,34855,24486,AL(R),0.990592
1536,2761,post,15071,34322,25965,AL(R),0.812983
1537,4857,post,15977,35414,25707,AL(R),0.997
1538,739,post,15503,36402,25419,AL(R),0.46815145
1539,2758,post,15019,34297,26010,AL(R),0.955543
1540,844,post,15382,34734,24537,AL(R),0.433808
1541,3155,post,15826,35563,25554,AL(R),0.968735
1542,4432,post,14769,34475,26321,AL(R),0.921759
1543,4846,post,15023,34224,26034,AL(R),0.910759
1544,3248,post,15192,36359,24949,AL(R),0.892457
1545,3852,post,14871,35361,25035,AL(R),0.518054
1546,3518,post,15551,36549,24872,AL(R),0.829754
1547,2057,post,14832,35338,25095,AL(R),0.63844
1548,2655,post,14981,34613,25670,AL(R),0.806094
1549,4372,post,15295,36361,24802,AL(R),0.824604
1550,3330,pre,16921,35901,24872,AL(R),0.94
1551,1196,post,16224,35941,24552,AL(R),0.618
1552,1201,post,16110,35913,24636,AL(R),0.953353
1553,1187,post,15881,36025,24484,AL(R),0.549
1554,4607,post,14737,35636,25731,AL(R),0.771
1555,954,post,15355,34583,25848,AL(R),0.999662
1556,4151,post,15358,34816,25923,AL(R),0.856914
1557,957,post,15338,34676,25830,AL(R),0.895
1558,3777,post,15112,36327,25070,AL(R),0.686218
1559,1688,post,14933,34526,26141,AL(R),0.632422
1560,1684,post,15062,34459,26045,AL(R),0.592499
1561,2859,post,14999,36289,25334,AL(R),0.698788
1562,957,post,15338,34677,25830,AL(R),0.740263
1563,1254,post,15128,36110,25464,AL(R),0.873972
1564,1990,post,15184,36040,25464,AL(R),0.832466
1565,2074,post,15297,34811,25830,AL(R),0.893841
1566,505,post,15546,36921,25748,AL(R),0.961587
1567,3777,post,15105,36312,25033,AL(R),0.815369
1568,4623,post,15514,36899,25799,AL(R),0.970471
1569,3646,post,15329,34630,25977,AL(R),0.905074
1570,3381,pre,14977,36126,25005,AL(R),0.977
1571,4305,post,15857,36963,26094,AL(R),0.972889
1572,714,post,15823,35409,25726,AL(R),0.67369
1573,2134,post,14737,35673,25164,AL(R),0.762488
1574,714,post,15776,35366,25780,AL(R),0.635588
1575,3249,post,15165,36394,24947,AL(R),0.654815
1576,3384,post,15069,36228,24971,AL(R),0.962308
1577,2553,post,16345,36979,25878,AL(R),0.564066
1578,4862,post,15351,33924,25716,AL(R),0.986749
1579,53,post,17084,36713,25625,AL(R),0.837674
1580,756,post,15414,36771,25250,AL(R),0.884024
1581,3401,post,15250,36070,25061,AL(R),0.939666
1582,2172,post,15311,36001,25000,AL(R),0.553308
1583,3144,post,15036,36751,26074,AL(R),0.645955
1584,3278,post,15471,35186,25927,AL(R),0.642463
1585,2176,post,15238,36236,24870,AL(R),0.897868
1586,2171,post,15372,35838,25111,AL(R),0.844263
1587,1981,post,15278,36718,26258,AL(R),0.862942
1588,3057,post,16942,36600,26001,AL(R),0.741522
1589,2954,post,15225,36311,24902,AL(R),0.934416
1590,2956,post,15252,36380,24851,AL(R),0.999692
1591,1969,post,15141,36753,26046,AL(R),0.956805
1592,3062,post,16976,36705,26046,AL(R),0.559295
1593,4372,post,15272,36361,24800,AL(R),0.940339
1594,3061,post,16989,36669,26061,AL(R),0.998
1595,4669,post,15120,36798,26130,AL(R),0.831875
1596,2956,post,15215,36385,24858,AL(R),0.998978
1597,3158,post,15757,35453,25455,AL(R),0.988092
1598,2920,post,16590,36819,24996,AL(R),0.842155
1599,3382,post,15007,36157,24999,AL(R),0.978198
