connector_id,node_id,type,x,y,z,roi,confidence
542,617,post,16946,36470,25110,AL(R),0.854362
543,1199,post,15077,35524,25320,AL(R),0.985352
544,3678,post,14792,35300,25501,AL(R),0.753371
545,2560,post,15823,35466,26685,AL(R),0.904693
546,4243,post,15834,35462,25294,AL(R),0.776584
547,3722,post,14987,35477,25222,AL(R),0.89334
548,3669,post,15200,35448,25026,AL(R),0.936607
549,2944,post,15631,37071,25716,AL(R),0.984874
550,2069,post,14461,34878,25861,AL(R),0.4638214
551,2776,post,16509,35868,25553,AL(R),0.963
552,3398,post,14980,36735,25393,AL(R),0.949471
553,2069,post,14392,34862,25761,AL(R),0.949452
554,2429,post,14357,34785,25549,AL(R),0.961333
555,2726,post,15677,37094,25849,AL(R),0.97309
556,3398,post,14993,36746,25385,AL(R),0.938299
557,3468,post,14418,34903,25697,AL(R),0.960959
558,4080,post,15445,36929,25529,AL(R),0.87849
559,3169,post,14664,35345,26193,AL(R),0.728387
560,2431,post,14420,34833,25580,AL(R),0.93399
561,4081,post,15472,37006,25479,AL(R),0.999873
562,1343,post,14700,35289,26102,AL(R),0.983412
563,1649,post,15611,37005,25407,AL(R),0.985476
564,882,post,16566,36453,25393,AL(R),0.844321
565,2328,post,14579,35458,25532,AL(R),0.650957
566,441,pre,4240,21357,16394,LH(R),0.874
567,2020,pre,5528,22702,16756,LH(R),0.952
568,2284,pre,5380,22470,15856,LH(R),0.978
569,1100,post,4983,22159,17109,LH(R),0.95235
570,4144,post,15538,35625,25049,AL(R),0.891737
571,4125,pre,14530,34731,25884,AL(R),0.995
572,3975,pre,15115,35640,25761,AL(R),0.941
573,4566,pre,15448,35807,25704,AL(R),0.998
574,3405,pre,14513,34614,25812,AL(R),0.943
575,4254,pre,15590,35377,25730,AL(R),0.968
576,4418,pre,15054,35445,25758,AL(R),0.757
577,2330,post,14606,35484,25501,AL(R),0.868731
578,3887,post,15341,35859,25869,AL(R),0.981285
579,3519,post,14580,34796,26135,AL(R),0.840201
580,4254,post,15550,35307,25682,AL(R),0.907
581,2819,pre,5373,23418,16020,LH(R),0.969
582,837,post,4880,22428,15550,LH(R),0.972858
583,3255,pre,4398,22634,15810,LH(R),0.943
584,3255,pre,4384,22699,15804,LH(R),0.854
585,4605,pre,3604,20763,15837,LH(R),0.958
586,407,pre,6551,20232,14293,LH(R),0.974
587,4639,post,14688,35796,25263,AL(R),0.839683
588,1878,post,14612,34920,25455,AL(R),0.582495
589,3345,post,14488,35118,25359,AL(R),0.959803
590,3570,pre,16662,35838,25928,AL(R),0.989
591,4678,pre,15626,35698,26079,AL(R),0.88
592,1902,pre,16806,35918,25969,AL(R),0.997
593,3570,pre,16634,35845,25864,AL(R),0.988
594,1138,pre,15756,36359,25443,AL(R),0.991
595,1248,pre,15777,36279,25282,AL(R),0.99
596,3872,post,15859,36343,25483,AL(R),0.860593
597,1504,post,15590,34484,27047,AL(R),0.731843
598,1248,post,15786,36293,25312,AL(R),0.815466
599,4255,post,15524,35292,25751,AL(R),0.995081
600,2507,post,15722,35579,26157,AL(R),0.972889
601,798,post,15885,36543,25713,AL(R),0.318
602,4536,post,14624,35088,26292,AL(R),0.803779
603,4264,post,15092,36207,26418,AL(R),0.981623
604,2125,post,15432,36031,26219,AL(R),0.99615
605,3578,post,16972,35766,25993,AL(R),0.836156
606,4161,pre,14980,35868,25449,AL(R),0.99
607,4308,pre,15677,35779,26007,AL(R),0.992
608,3190,pre,15093,35833,25653,AL(R),0.977
609,2955,post,14978,36346,25737,AL(R),0.904121
610,3816,post,14872,34745,26383,AL(R),0.878971
611,3576,post,16913,35852,25934,AL(R),0.734165
612,1902,post,16849,35948,25976,AL(R),0.748474
613,2504,post,15650,35841,26086,AL(R),0.971957
614,3190,post,15096,35805,25621,AL(R),0.975454
615,3136,post,14967,35819,25390,AL(R),0.791818
616,686,pre,15115,12842,10907,CA(R),0.98
617,1033,post,15934,15314,11735,CA(R),0.642293
618,4271,pre,15687,36507,25249,AL(R),0.972
619,983,pre,15700,35878,25857,AL(R),0.727
620,3352,post,14444,35453,25621,AL(R),0.927966
621,3354,post,14469,35425,25603,AL(R),0.62547
622,1405,post,15689,35227,26738,AL(R),0.813012
623,811,pre,15092,36535,26143,AL(R),0.976
624,2698,pre,14964,36428,26165,AL(R),0.992
625,495,pre,15466,34826,26985,AL(R),0.974
626,4284,pre,16478,36369,25676,AL(R),0.991
627,1053,post,15224,36168,26443,AL(R),0.745377
628,2668,post,15154,35632,25813,AL(R),0.424861
629,2640,post,16846,35646,26084,AL(R),0.425
630,3362,post,15080,36325,26154,AL(R),0.989414
631,3575,pre,16859,35775,25983,AL(R),0.991
632,2640,pre,16840,35656,26057,AL(R),0.995
633,3821,post,15393,35623,25675,AL(R),0.980916
634,470,post,17045,33904,27415,AL(R),0.922907
635,3575,post,16841,35740,26025,AL(R),0.801066
636,3576,post,16923,35769,25941,AL(R),0.47261
637,3378,post,15095,36384,25954,AL(R),0.988995
638,3868,post,16452,36294,25589,AL(R),0.85307
639,3833,pre,16572,35948,25021,AL(R),0.962
640,4533,post,16339,35975,24978,AL(R),0.988741
641,409,pre,6385,20426,14270,LH(R),0.977
642,2285,pre,5408,22458,15900,LH(R),0.604
643,1265,pre,14684,34995,26576,AL(R),0.999
644,4574,pre,15648,34914,26962,AL(R),0.964
645,1400,pre,15486,34871,26776,AL(R),0.995
646,748,pre,14696,35088,26669,AL(R),0.993
647,2800,pre,15637,35366,27283,AL(R),0.968
648,494,pre,15621,34808,26977,AL(R),0.953
649,3768,pre,15144,35941,26574,AL(R),0.974
650,1404,post,15572,35103,26715,AL(R),0.86903
651,3876,post,15544,34912,27038,AL(R),0.948981
652,2463,post,14606,35297,26402,AL(R),0.890593
653,2698,post,14863,36497,26062,AL(R),0.961326
654,3796,post,14761,35368,26509,AL(R),0.794769
655,3766,post,14750,35486,26509,AL(R),0.354457
656,1798,post,15197,36298,25850,AL(R),0.636
657,719,post,16351,36734,26094,AL(R),0.990464
658,3770,post,15180,35947,26501,AL(R),0.96299
659,4680,post,16077,35907,25867,AL(R),0.838051
660,4683,post,16757,35581,26093,AL(R),0.901447
661,2241,post,15098,36091,26602,AL(R),0.919284
662,4667,post,15023,36131,26484,AL(R),0.838076
663,1796,post,15137,36292,25769,AL(R),0.735984
664,494,post,15626,34814,26975,AL(R),0.414
665,4574,post,15713,34929,26981,AL(R),0.729937
666,1038,post,16459,15315,11435,CA(R),0.404982
667,4284,pre,16458,36429,25725,AL(R),0.88
668,3868,pre,16483,36322,25519,AL(R),0.973
669,1048,pre,15551,36083,26744,AL(R),0.992
670,4323,post,15619,34729,27177,AL(R),0.797776
671,3868,post,16448,36300,25590,AL(R),0.912649
672,717,post,16354,36748,26227,AL(R),0.995984
673,720,post,16448,36709,26055,AL(R),0.882192
674,1780,post,16455,35570,25980,AL(R),0.87023
675,2754,post,15218,36340,26561,AL(R),0.946068
676,4566,post,15477,35778,25650,AL(R),0.874486
677,4662,post,15187,35874,25612,AL(R),0.949833
678,4557,post,15217,35998,25716,AL(R),0.994734
679,947,pre,15854,36142,25641,AL(R),0.995
680,3540,pre,16966,35944,25708,AL(R),0.998
681,1425,pre,15670,35818,25479,AL(R),0.971
682,3844,pre,15613,36163,25318,AL(R),0.99
683,4331,pre,15761,35570,27169,AL(R),0.976
684,3844,post,15649,36207,25309,AL(R),0.904939
685,4677,post,15973,36097,25841,AL(R),0.986151
686,4556,post,15317,35913,25782,AL(R),0.805267
687,2642,post,17027,35848,26047,AL(R),0.716916
688,1766,post,16797,35516,25459,AL(R),0.752895
689,1424,post,15676,35747,25526,AL(R),0.984352
690,2111,post,16976,36193,25384,AL(R),0.948973
691,802,post,15507,36596,25536,AL(R),0.928969
692,2359,post,14874,34699,25221,AL(R),0.937753
693,3753,post,15683,36177,25105,AL(R),0.722506
694,885,post,16612,36700,25274,AL(R),0.896802
695,4380,post,14783,34758,25186,AL(R),0.964188
696,1314,post,17119,36155,25339,AL(R),0.307527
697,2115,post,16964,36214,25267,AL(R),0.4599135
698,2874,post,14545,34860,25336,AL(R),0.462305
699,2909,post,14667,35086,25420,AL(R),0.736133
700,3306,post,14686,34983,25383,AL(R),0.969378
701,4421,post,15884,35942,24679,AL(R),0.335
702,2876,post,14519,34883,25297,AL(R),0.940155
703,3676,post,14840,35277,25570,AL(R),0.933148
704,875,pre,16522,36294,25650,AL(R),0.992
705,1140,pre,15630,36536,25425,AL(R),0.995
706,796,post,15900,36294,25840,AL(R),0.77014
707,1140,post,15639,36542,25460,AL(R),0.831875
708,3920,pre,15689,35373,27171,AL(R),0.98
709,1506,post,15531,34547,26921,AL(R),0.999321
710,1887,post,15783,34571,27119,AL(R),1.0
711,3363,post,15104,36308,26174,AL(R),0.843828
712,4668,post,15068,36064,26372,AL(R),0.994131
713,1597,post,15480,35940,26035,AL(R),0.32
714,1933,post,14442,35897,25948,AL(R),0.960392
715,3003,post,14607,34578,26345,AL(R),0.993171
716,792,post,15754,35874,25913,AL(R),0.739
717,3161,post,16480,36658,25367,AL(R),0.989174
718,3973,post,16881,36634,25486,AL(R),0.931517
719,4067,post,15009,36697,25511,AL(R),0.972161
720,3997,post,15245,36081,25903,AL(R),0.937844
721,2361,post,14926,34667,25141,AL(R),0.849514
722,2356,post,14869,34752,25103,AL(R),0.778595
723,4510,post,14876,34979,26295,AL(R),0.940242
724,735,post,16650,36884,25981,AL(R),0.984929
725,3090,post,15087,36757,26047,AL(R),0.955
726,2860,post,15319,36828,25989,AL(R),0.996034
727,923,post,16187,34802,26216,AL(R),0.888989
728,2978,post,14875,35067,26249,AL(R),0.395316
729,4647,post,14440,34852,25968,AL(R),0.945237
730,4498,post,14914,35056,26215,AL(R),0.895931
731,4290,post,16251,34928,25916,AL(R),0.97228
732,2982,post,14975,35095,26298,AL(R),0.740913
733,3995,post,14564,35717,25385,AL(R),0.938397
734,1300,post,15042,35283,25679,AL(R),0.992172
735,4279,post,15519,36289,25462,AL(R),0.837011
736,1521,post,15067,34404,26486,AL(R),0.566661
737,3172,post,15167,35791,25459,AL(R),0.904555
738,3046,post,15009,35184,25743,AL(R),0.936
739,1300,post,15070,35279,25758,AL(R),0.911401
740,2560,post,15797,35494,26726,AL(R),0.45866555
741,2104,post,14390,34788,26046,AL(R),0.852727
742,3694,post,14913,35437,25870,AL(R),0.947463
743,2334,post,14766,35518,26050,AL(R),0.957507
744,2139,post,15714,35354,25927,AL(R),0.964175
745,3695,post,14964,35455,25921,AL(R),0.613736
746,2377,post,14751,35708,25145,AL(R),0.379058
747,4165,post,15682,35609,25177,AL(R),0.595776
748,4078,post,15207,35745,25186,AL(R),0.785
749,4517,post,15688,35615,25292,AL(R),0.956099
750,3384,post,14329,35203,25465,AL(R),0.735636
751,3654,post,14965,35255,25371,AL(R),0.789419
752,1211,post,14895,35274,25491,AL(R),0.999678
753,3341,post,15140,36758,26231,AL(R),0.924102
754,1857,post,15080,36606,26212,AL(R),0.925786
755,1931,post,14420,35791,25995,AL(R),0.989608
756,4006,post,14461,34873,25299,AL(R),0.991
757,715,post,16201,36701,26267,AL(R),0.46037704
758,3680,post,14631,35651,26005,AL(R),0.997565
759,4007,post,14475,34846,25289,AL(R),0.991776
760,1109,post,14429,35016,26115,AL(R),0.99936
761,1469,post,14672,35786,26208,AL(R),0.999241
762,3590,post,14822,34539,24916,AL(R),0.852863
763,1547,post,14611,36589,25881,AL(R),0.619775
764,4247,post,16432,35865,25179,AL(R),0.91
765,1314,post,17149,36170,25299,AL(R),0.948406
766,2196,post,15100,35969,25131,AL(R),0.881987
767,1975,post,15157,36108,25071,AL(R),0.847907
768,3163,post,16418,36733,25350,AL(R),0.862
769,2141,post,15457,35236,25911,AL(R),0.899058
770,4166,post,15626,35585,25193,AL(R),0.761
771,3780,post,16075,36629,26376,AL(R),0.954
772,610,post,17020,36473,25336,AL(R),0.857
773,4519,post,16540,36219,25101,AL(R),0.784428
774,4179,post,16562,36251,25057,AL(R),0.579
775,3523,post,16451,36196,25119,AL(R),0.640855
776,1323,post,17027,36232,24985,AL(R),0.963057
777,2054,post,15480,36730,24944,AL(R),0.958302
778,3915,post,15649,35958,25801,AL(R),0.787773
779,2628,post,14836,34673,26690,AL(R),0.716687
780,3061,post,14833,35910,25821,AL(R),0.4581188
781,4021,post,15823,36636,24927,AL(R),0.94795
782,1225,post,15394,36684,26712,AL(R),0.999921
783,1374,post,15715,36648,26755,AL(R),0.901475
784,2739,post,15515,36700,26684,AL(R),0.823076
785,1897,post,15684,34180,26691,AL(R),0.963371
786,2080,post,15446,36719,25654,AL(R),0.883333
787,2349,post,15243,36212,26813,AL(R),0.794
788,4254,post,15537,35334,25670,AL(R),0.879649
789,4661,post,15328,36116,26828,AL(R),0.724282
790,2313,post,14633,35030,25582,AL(R),0.881362
791,4673,post,17173,36100,25652,AL(R),0.988
792,2313,post,14633,35030,25581,AL(R),0.554
793,537,post,14717,34241,25710,AL(R),0.997559
794,2047,post,15550,36291,24899,AL(R),0.591
795,2047,post,15569,36290,24891,AL(R),0.944824
796,4495,post,16689,36268,24910,AL(R),0.922959
797,4671,post,15735,35905,25419,AL(R),0.891818
798,3111,post,15114,36005,25363,AL(R),0.957557
799,3210,post,15529,36500,26739,AL(R),0.986446
800,4070,post,15445,36189,24675,AL(R),0.945878
801,4671,post,15762,35861,25371,AL(R),0.992
802,705,post,15766,36513,26718,AL(R),0.45413804
803,901,post,16327,36584,24764,AL(R),0.558
804,1262,post,16146,36561,24728,AL(R),0.992
805,2073,post,14474,34569,25781,AL(R),0.977692
806,4676,post,16968,36086,25683,AL(R),0.921956
807,582,post,16710,35977,25634,AL(R),0.999439
808,1067,post,15023,35732,26712,AL(R),0.560279
809,4008,post,15567,36959,25360,AL(R),0.977
810,1646,post,15530,36971,25366,AL(R),0.96043
811,3450,post,14958,36320,25383,AL(R),0.876277
812,3298,post,15341,35931,24718,AL(R),0.969894
813,623,post,16838,36485,24931,AL(R),0.960939
814,1994,post,15343,35831,26729,AL(R),0.804946
815,596,post,16866,36238,25398,AL(R),0.872581
816,978,post,14676,36557,25715,AL(R),0.904956
817,2733,post,15164,36448,25643,AL(R),0.998172
818,3969,post,14708,35487,24912,AL(R),0.970157
819,2073,post,14386,34597,25742,AL(R),0.971221
820,2591,post,15360,35816,25036,AL(R),0.990571
821,3509,post,15516,35209,26681,AL(R),0.954409
822,1761,post,17039,35703,25537,AL(R),0.914445
823,1792,post,16396,35350,25628,AL(R),0.79202
824,4281,pre,16526,36359,25592,AL(R),0.994
825,4514,pre,16210,36517,26384,AL(R),0.999
826,497,pre,15308,34718,26934,AL(R),0.995
827,2703,post,14966,36198,26202,AL(R),0.85284
828,3848,post,16437,34862,26270,AL(R),0.994489
829,3884,post,15459,35794,25786,AL(R),0.985082
830,1423,post,15787,35806,25594,AL(R),0.985358
831,679,post,15282,13431,10964,CA(R),0.998503
832,1962,post,15688,36407,25176,AL(R),0.561316
833,1966,post,15730,36458,25090,AL(R),0.620301
834,3820,pre,15359,35682,25641,AL(R),0.995
835,576,pre,16674,35654,26027,AL(R),0.983
836,581,pre,16738,35827,25766,AL(R),0.979
837,3852,post,16565,34722,26103,AL(R),0.954731
838,1776,post,16638,35715,26002,AL(R),0.999244
839,4330,post,15819,35544,27130,AL(R),0.844
840,3920,post,15719,35462,27129,AL(R),0.996829
841,2026,pre,5416,22191,16785,LH(R),0.925
842,1142,pre,15597,36583,25222,AL(R),0.98
843,3852,pre,16584,34759,26093,AL(R),0.904
844,4135,pre,15922,36413,25270,AL(R),0.808
845,4272,pre,15352,36244,26384,AL(R),0.97
846,2119,pre,15328,36226,26411,AL(R),0.907
847,1141,pre,15593,36568,25288,AL(R),0.997
848,4452,pre,15248,36429,25998,AL(R),0.933
849,575,pre,16689,35619,26100,AL(R),0.982
850,4552,pre,15701,36410,25551,AL(R),0.934
851,2612,pre,15805,36390,26424,AL(R),0.898
852,574,pre,16714,35667,26213,AL(R),0.701
853,4686,pre,16760,35804,26177,AL(R),0.986
854,4480,post,15950,36327,25304,AL(R),0.328977
855,4271,post,15628,36545,25212,AL(R),0.727723
856,4682,post,16215,35855,26006,AL(R),0.47312436
857,1502,post,15956,37144,25922,AL(R),0.973496
858,2209,post,15578,36596,26416,AL(R),0.81789
859,1378,post,15821,36789,26738,AL(R),0.785888
860,2640,post,16773,35840,26112,AL(R),0.4534946
861,3571,post,16651,35764,25875,AL(R),0.929592
862,4675,post,15430,36247,26500,AL(R),0.389318
863,2025,pre,5312,22279,16704,LH(R),0.982
864,1093,pre,4920,22209,16705,LH(R),0.924
865,1094,pre,4992,22264,16777,LH(R),0.94
866,2816,pre,5108,23202,15865,LH(R),0.649
867,2284,pre,5330,22502,15855,LH(R),0.974
868,2284,pre,5314,22388,15942,LH(R),0.983
869,3952,pre,5355,22049,15421,LH(R),0.965
870,863,pre,4782,23741,14404,LH(R),0.926
871,2283,pre,5296,22386,15822,LH(R),0.963
872,864,pre,4749,23678,14333,LH(R),0.83
873,436,post,4575,21631,16171,LH(R),0.897183
874,366,post,10544,17425,12357,,0.99745
875,4354,pre,3776,20944,15847,LH(R),0.987
876,570,post,16763,35178,26527,AL(R),0.999306
877,1782,post,16443,35476,25862,AL(R),0.93059
878,2993,post,15193,36347,25070,AL(R),0.916811
879,3157,post,15050,36217,25754,AL(R),0.446874
880,1436,post,15447,35427,25197,AL(R),0.943314
881,4651,post,16467,36265,25131,AL(R),0.704787
882,4196,post,15235,36575,25572,AL(R),0.941507
883,2972,post,15013,36373,25263,AL(R),0.856206
884,4366,post,15051,12878,10933,CA(R),0.895239
885,4665,pre,15583,35836,25349,AL(R),0.964
886,2365,post,16960,36570,25662,AL(R),0.865573
887,3882,post,15435,35815,26638,AL(R),0.960755
888,1946,post,15105,35632,25272,AL(R),0.865174
889,4192,post,15156,35895,26554,AL(R),0.812707
890,1313,post,17094,36106,25367,AL(R),0.915785
891,3487,post,15263,35894,26614,AL(R),0.937544
892,3006,post,16136,36266,26477,AL(R),0.973073
893,4665,post,15578,35889,25411,AL(R),0.460055
894,4665,post,15589,35814,25351,AL(R),0.652922
895,4328,post,16036,35940,25948,AL(R),0.87849
896,4680,post,16015,35888,25872,AL(R),0.997
897,4367,post,15029,12922,10999,CA(R),0.793677
898,687,post,15117,12728,10867,CA(R),0.846242
899,3405,pre,14421,34628,25846,AL(R),0.926
900,2998,post,14545,34711,26235,AL(R),0.997243
901,1520,post,15083,34418,26516,AL(R),0.962571
902,2095,post,14471,34746,26225,AL(R),0.91458
903,4675,post,15498,36292,26538,AL(R),0.993982
904,3565,post,16915,36079,25988,AL(R),0.956141
905,595,post,16845,36219,25382,AL(R),0.901296
906,3374,post,14812,35398,25508,AL(R),0.801969
907,1140,post,15563,36595,25403,AL(R),0.947
908,3737,post,16819,36229,25277,AL(R),0.946853
909,4495,post,16686,36278,24920,AL(R),0.914269
910,2673,post,14544,34774,25401,AL(R),0.959332
911,3810,post,15642,36749,25301,AL(R),0.995738
912,2620,post,15746,36200,26489,AL(R),0.899747
913,793,post,15755,36107,25898,AL(R),0.47413123
914,2423,post,14341,34974,25558,AL(R),0.679995
915,1846,post,14790,34838,26171,AL(R),0.876551
916,2432,post,14453,34878,25514,AL(R),0.933308
917,2428,post,14347,34830,25542,AL(R),0.851533
918,3808,pre,15611,36663,25278,AL(R),0.897
919,2977,post,14867,35012,26228,AL(R),0.731636
920,2515,post,15004,35239,25949,AL(R),0.905184
921,1289,post,14434,35151,25721,AL(R),0.886711
922,541,post,14766,34222,25457,AL(R),0.844819
923,1876,post,14484,34866,25522,AL(R),0.927753
924,1874,post,14424,34960,25570,AL(R),0.752225
925,4411,post,14430,36396,25556,AL(R),0.504039
926,1488,post,16119,37011,26290,AL(R),0.995
927,3824,post,17124,36270,25979,AL(R),0.799262
928,1587,post,15409,36116,25856,AL(R),0.616815
929,1802,post,15267,36183,25919,AL(R),0.63635
930,4649,post,14363,35608,26091,AL(R),0.701148
931,4207,post,15199,35776,25407,AL(R),0.46324396
932,2178,post,14350,35358,25382,AL(R),0.988522
933,1772,post,16672,35506,25462,AL(R),0.94516
934,4646,post,15574,35568,25078,AL(R),0.691825
935,2235,post,15200,36138,25771,AL(R),0.452454
936,3978,post,14541,36328,25708,AL(R),0.612745
937,3636,post,15865,36127,24597,AL(R),0.592098
938,1441,post,15353,35258,25313,AL(R),0.878682
939,3807,post,15525,36611,26815,AL(R),0.712152
940,1075,post,15133,35595,26792,AL(R),0.765592
941,3673,post,15319,36127,24755,AL(R),0.711133
942,4487,post,16659,36244,24765,AL(R),0.982646
943,4642,post,14885,36071,25126,AL(R),0.93214
944,2976,post,14921,36402,25247,AL(R),0.760923
945,2972,post,15005,36374,25265,AL(R),0.695424
946,3100,post,15246,36505,25081,AL(R),0.865147
947,1431,post,15482,35730,25156,AL(R),0.863613
948,1947,post,15163,35677,25192,AL(R),0.935014
949,2173,post,14505,35386,25356,AL(R),0.288718
950,4023,post,14638,35933,25321,AL(R),0.778824
951,3808,post,15622,36694,25267,AL(R),0.894749
952,3706,post,15409,36830,25264,AL(R),0.832342
953,1123,post,14536,35114,25179,AL(R),0.670537
954,1844,post,14738,34870,26179,AL(R),0.974673
955,2905,post,15857,36711,24973,AL(R),0.99664
956,843,pre,4979,22802,15725,LH(R),0.97
957,1389,pre,4626,22943,14832,LH(R),0.967
958,3829,post,17012,35751,25299,AL(R),0.998083
959,4657,post,15154,36125,26694,AL(R),0.935862
960,4061,post,14767,35599,25958,AL(R),0.782346
961,3057,post,14810,35796,25917,AL(R),0.960773
962,2560,post,15807,35450,26695,AL(R),0.960983
963,3683,post,14705,35645,26012,AL(R),0.821296
964,3223,post,16479,34786,25851,AL(R),0.794271
965,2333,post,14750,35518,26011,AL(R),0.984076
966,2561,post,15738,35550,26692,AL(R),0.991124
967,1992,post,15383,35833,26717,AL(R),0.99228
968,2852,post,14767,35895,25930,AL(R),0.970879
969,803,post,15440,36544,25555,AL(R),0.899796
970,2717,post,15368,36437,25665,AL(R),0.896095
971,2342,post,15408,36356,26903,AL(R),0.954388
972,2716,post,15298,36372,25627,AL(R),0.938733
973,2717,post,15354,36371,25638,AL(R),0.789963
974,1947,post,15123,35632,25194,AL(R),0.703337
975,3096,post,16241,36802,26081,AL(R),0.973
976,4143,post,15530,35644,25056,AL(R),0.993123
977,3303,post,15408,35397,24926,AL(R),0.943761
978,4587,post,15836,36203,25990,AL(R),0.998122
979,3563,post,16643,36126,26032,AL(R),0.8766
980,4517,post,15704,35603,25302,AL(R),0.977632
981,3026,post,16803,36249,25940,AL(R),0.894962
982,2253,post,15756,35607,25403,AL(R),0.992
983,2137,post,15721,35406,25772,AL(R),0.858698
984,3735,post,15748,36888,25817,AL(R),0.974486
985,3991,post,15820,36474,24739,AL(R),0.98736
986,4054,post,15166,35151,25409,AL(R),0.951044
987,1214,post,14949,35237,25437,AL(R),0.773491
988,2695,post,14616,35494,25895,AL(R),0.833881
989,2418,post,15832,36735,25130,AL(R),0.991144
990,4466,post,14602,35685,26051,AL(R),0.806927
991,4619,post,15318,12265,11211,CA(R),0.991958
992,4621,post,15302,12453,10849,CA(R),0.79883
993,3584,post,14417,15107,11278,CA(R),0.936028
994,692,post,15241,12143,11174,CA(R),0.828039
995,4619,post,15283,12328,11208,CA(R),0.45195007
996,2819,pre,5385,23415,15882,LH(R),0.982
997,468,pre,3293,19956,16058,LH(R),0.947
998,4609,pre,4932,22835,15882,LH(R),0.985
999,469,pre,3216,19855,16070,LH(R),0.984
1000,4641,pre,15613,36474,24760,AL(R),0.991
1001,175,post,21240,26544,27028,,0.994
1002,642,post,14510,15482,11337,CA(R),0.389694
1003,865,pre,4678,23629,14161,LH(R),0.973
1004,644,post,14691,15351,11351,CA(R),0.876315
1005,468,pre,3372,19980,16171,LH(R),0.996
1006,4379,post,14531,15151,11468,CA(R),0.999208
1007,864,pre,4712,23589,14251,LH(R),0.917
1008,1102,pre,4858,21986,17120,LH(R),0.943
1009,431,post,4718,21658,16014,LH(R),0.936
1010,408,pre,6482,20276,14294,LH(R),0.616
1011,4356,pre,3908,20979,15920,LH(R),0.965
1012,2269,pre,3767,20819,15885,LH(R),0.994
1013,865,pre,4660,23551,14185,LH(R),0.993
1014,2290,pre,5356,21874,15662,LH(R),0.985
1015,642,post,14527,15558,11383,CA(R),0.929679
1016,4373,post,16477,15672,11256,CA(R),0.45004264
1017,2821,pre,5440,23468,16049,LH(R),0.967
1018,4626,post,16750,15656,11364,CA(R),0.986405
1019,4375,post,16380,15151,11334,CA(R),0.862492
1020,4629,post,14777,15266,11365,CA(R),0.653552
1021,3586,post,14500,14987,11334,CA(R),0.439345
1022,652,post,15091,14841,11262,CA(R),0.900691
1023,4622,post,15251,12649,11035,CA(R),0.990093
1024,4620,post,15248,12527,11185,CA(R),0.47099298
1025,692,post,15263,12173,11165,CA(R),0.668778
1026,4620,post,15336,12475,11132,CA(R),0.998674
1027,4367,post,15018,12910,10999,CA(R),0.99266
1028,4618,post,15293,12188,11001,CA(R),0.968228
1029,4623,post,15344,12796,10886,CA(R),0.966083
1030,3959,post,15197,12378,10857,CA(R),0.710365
1031,4629,post,14729,15240,11198,CA(R),0.983458
1032,3962,post,16328,15233,11175,CA(R),0.970243
1033,4377,post,14363,15297,11226,CA(R),0.595589
1034,4373,post,16422,15661,11215,CA(R),0.400364
1035,3939,pre,4974,23667,14651,LH(R),0.985
1036,2290,pre,5329,21938,15704,LH(R),0.981
1037,1394,post,4130,22704,14817,LH(R),0.647
1038,4602,pre,4188,22479,15690,LH(R),0.996
1039,856,pre,5002,23658,14951,LH(R),0.939
1040,843,pre,5029,22817,15789,LH(R),0.985
1041,844,pre,5048,22887,15796,LH(R),0.969
1042,1092,pre,4951,22281,16642,LH(R),0.876
1043,409,pre,6312,20396,14276,LH(R),0.988
1044,4352,pre,5039,22356,16752,LH(R),0.973
1045,865,pre,4626,23637,14117,LH(R),0.983
1046,427,pre,4884,21666,15607,LH(R),0.984
1047,428,pre,4805,21665,15675,LH(R),0.984
1048,2821,pre,5462,23479,15997,LH(R),0.99
1049,4610,pre,5345,22454,16004,LH(R),0.992
1050,4613,pre,4880,21687,15693,LH(R),0.982
1051,852,pre,4912,23420,15362,LH(R),0.972
1052,863,pre,4892,23669,14397,LH(R),0.933
1053,1387,pre,4868,22866,14939,LH(R),0.957
1054,862,pre,4951,23702,14505,LH(R),0.839
1055,3801,pre,16013,36346,26307,AL(R),0.996
1056,3495,pre,16042,36420,26498,AL(R),0.992
1057,4514,pre,16176,36431,26386,AL(R),0.998
1058,3006,pre,16067,36258,26431,AL(R),0.993
1059,4514,post,16179,36412,26372,AL(R),0.737043
1060,3859,post,15170,34566,26642,AL(R),0.747442
1061,3833,pre,16551,35886,25079,AL(R),0.824
1062,2657,post,16984,36565,25481,AL(R),0.4553908
1063,1049,pre,15525,36068,26641,AL(R),0.977
1064,3495,pre,16061,36529,26441,AL(R),0.656
1065,3006,pre,15921,36235,26464,AL(R),0.996
1066,711,pre,16124,36558,26385,AL(R),0.883
1067,1674,post,15719,36454,26360,AL(R),0.967362
1068,4491,post,15733,36464,26482,AL(R),0.4530611
1069,3344,post,15191,36812,26197,AL(R),0.947111
1070,3780,post,16076,36603,26362,AL(R),0.986791
1071,3496,post,16154,36584,26484,AL(R),0.999905
1072,4252,post,15856,36468,26550,AL(R),0.647706
1073,2790,post,15665,36152,26717,AL(R),0.739303
1074,1049,post,15535,36181,26714,AL(R),0.56853
1075,699,post,15629,36093,26976,AL(R),0.960325
1076,147,post,19605,30276,27838,,0.921273
1077,2801,pre,15825,35451,27191,AL(R),0.931
1078,2800,pre,15754,35406,27351,AL(R),0.933
1079,2801,pre,15777,35367,27192,AL(R),0.968
